Date_TimeUTC,Date_TimeEU,User,Id,Source,Tweet.content,Tweet.URL,Outlinks,ReplyCount,RetweetCount,LikeCount,QuoteCount,ViewCount,Language,Hashtags,Media+,MentionedUsers,inReplyToUser,inReplyToTweetId,Year
2012-03-07 01:52:14,2012-03-07 02:52:14,elonmusk,177210012911927296,Twitter for iPhone,The President of Serbia came by our booth at the Geneva Motor Show and talked about Nikola Tesla http://t.co/KIhxc0TF,https://twitter.com/elonmusk/status/177210012911927299,[],39,100,358,15,,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/AnWTkV9CAAA9uP-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/AnWTkV9CAAA9uP-?format=jpg&name=large', altText=None)]",,,,2012
2012-03-11 16:21:59,2012-03-11 17:21:59,elonmusk,178878446137647104,Twitter for iPhone,"I think if you go there, they just feed you delicious candy all day and ask nothing in return.",https://twitter.com/elonmusk/status/178878446137647105,[],24,6,20,3,,en,,,,,,2012
2012-03-11 15:31:43,2012-03-11 16:31:43,elonmusk,178865792371277792,Twitter for iPhone,Just passed a place called the Sugar Shack in a Louisiana swamp. I wonder what happens there? http://t.co/1MomQnNe,https://twitter.com/elonmusk/status/178865792371277825,[],81,41,525,3,,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/Ant1fZECQAAM1W3?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ant1fZECQAAM1W3?format=jpg&name=large', altText=None)]",,,,2012
2012-03-12 06:45:14,2012-03-12 07:45:14,elonmusk,179095691468095488,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mountain lions eat cats, which means we *actually* live in a cat eat cat world ... an apology is owed to dogkind!",https://twitter.com/elonmusk/status/179095691468095489,[],11,56,56,5,,en,,,,,,2012
2012-03-13 07:27:14,2012-03-13 08:27:14,elonmusk,179468649038479392,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","If something is physically possible, not only is someone doing it, but there is also an award show.",https://twitter.com/elonmusk/status/179468649038479361,[],8,37,28,0,,en,,,,,,2012
2012-03-14 23:06:03,2012-03-15 00:06:03,elonmusk,180067296201547808,Twitter for iPhone,"Why I'm leaving the Empire, by Darth Vader  http://t.co/D5YUbAyO",https://twitter.com/elonmusk/status/180067296201547777,"['http://www.thedailymash.co.uk/news/society/why-i-am-leaving-the-empire,-by-darth-vader-201203145007/']",5,46,16,0,,en,,,,,,2012
2012-03-15 01:36:58,2012-03-15 02:36:58,elonmusk,180105275133538304,Twitter for iPhone,"10 years ago today, SpaceX was founded. Many battles fought. Physics always won. http://t.co/p85UHeuq",https://twitter.com/elonmusk/status/180105275133538306,['http://ow.ly/9FdXR'],27,132,96,2,,en,,,,,,2012
2012-03-15 09:37:28,2012-03-15 10:37:28,elonmusk,180226195206569984,Twitter for iPhone,Lovely poster about wishes that explains one of the many reasons to make life multiplanetary http://t.co/e1ZM8a2b,https://twitter.com/elonmusk/status/180226195206569984,[],81,312,1412,34,,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/AoBKxQkCAAASzCW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/AoBKxQkCAAASzCW?format=jpg&name=large', altText=None)]",,,,2012
2012-03-20 21:05:26,2012-03-20 22:05:26,elonmusk,182211270479577088,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Support @Polar_Broadband as they try to save a good satellite from becoming space junk. Let it live! http://t.co/GEdkLh3h #antarctica,https://twitter.com/elonmusk/status/182211270479577088,['http://bit.ly/FPYnNN'],10,37,7,8,,en,['antarctica'],,"[User(username='Polar_Broadband', id=462244145, displayname='Polar_Broadband', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2012
2012-03-22 07:10:10,2012-03-22 08:10:10,elonmusk,182725843959820288,Twitter for iPhone,Interesting interview with Vinge about superhuman AI and optimistic apocalypses http://t.co/TVoqGpEG,https://twitter.com/elonmusk/status/182725843959820288,['http://bit.ly/GEkktb'],4,28,35,1,,en,,,,,,2012
2012-03-28 00:32:07,2012-03-28 02:32:07,elonmusk,184799999043964896,Twitter for iPhone,"The Model S beta endurance car just passed 150,000 miles on a single battery pack!",https://twitter.com/elonmusk/status/184799999043964928,[],23,158,27,0,,en,,,,,,2012
2012-03-31 16:42:30,2012-03-31 18:42:30,elonmusk,186131367808073696,Twitter for iPhone,Happy bday to my old and dear friend @adeoressi! U do parties better than a rockstar. For Berlin ... http://t.co/vJZkJU13,https://twitter.com/elonmusk/status/186131367808073729,['http://www.youtube.com/watch?v=FiDvZemFMRM'],8,11,42,7,,en,,,"[User(username='adeoressi', id=133188015, displayname='adeoressi', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2012
2012-03-31 17:43:06,2012-03-31 19:43:06,elonmusk,186146615311077408,Twitter for iPhone,Having dinner where a dude is hanging giant underwear with a cherry picker.  http://t.co/2Krn9AzH,https://twitter.com/elonmusk/status/186146615311077377,['http://yfrog.us/n6s9cz'],14,2,27,0,,en,,,,,,2012
2012-04-01 18:44:24,2012-04-01 20:44:24,elonmusk,186524431231889408,Twitter for iPhone,"UN must take responsibility & help people of Haiti. MT ""@brynmooser: Front page NYTimes.  
 http://t.co/OlME97pv”",https://twitter.com/elonmusk/status/186524431231889408,['http://www.nytimes.com/2012/04/01/world/americas/haitis-cholera-outraced-the-experts-and-tainted-the-un.html?hp'],4,8,12,3,,en,,,"[User(username='brynmooser', id=340750915, displayname='bryn', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2012
2012-04-03 08:45:18,2012-04-03 10:45:18,elonmusk,187098437328699392,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Bioshock is an Ayn Rand dystopia and Fallout New Vegas is a Hegelian dialectic. Games have come a long way since Pong.,https://twitter.com/elonmusk/status/187098437328699393,[],37,260,604,80,,en,,,,,,2012
2012-04-03 09:16:42,2012-04-03 11:16:42,elonmusk,187106340995477504,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Also dig Mass Effect. It's all fun & games until the AI decides people suck. Maybe we can be their limbic system.,https://twitter.com/elonmusk/status/187106340995477504,[],21,28,68,0,,en,,,,,,2012
2012-04-04 01:58:25,2012-04-04 03:58:25,elonmusk,187358429902417888,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Huge tornadoes in Texas tossing truck trailers through the air. Hope people are ok. http://t.co/QrlBgFzI,https://twitter.com/elonmusk/status/187358429902417922,['http://www.telegraph.co.uk/news/worldnews/northamerica/usa/9184494/Emergency-declared-as-tornadoes-hit-Texas.html'],13,5,6,6,,en,,,,,,2012
2012-04-05 17:21:45,2012-04-05 19:21:45,elonmusk,187953184063492096,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Judge dismisses lawsuit to take the happy out of ""Happy Meal"" http://t.co/BiTSCIYL",https://twitter.com/elonmusk/status/187953184063492096,['http://www.cbsnews.com/8301-201_162-57409940/s.f-judge-tosses-happy-meals-lawsuit/'],75,16,65,102,,en,,,,,,2012
2012-04-05 23:35:14,2012-04-06 01:35:14,elonmusk,188047168844730400,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Wow, a Tesla owner in Europe just passed 200,000 km while racing his Roadster! http://t.co/ZYV4h85O",https://twitter.com/elonmusk/status/188047168844730368,[],13,58,94,0,,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/ApwT51xCEAEmaRS?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/ApwT51xCEAEmaRS?format=jpg&name=large', altText=None)]",,,,2012
2012-04-09 02:04:53,2012-04-09 04:04:53,elonmusk,189171997425664000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Besides ensuring the continuance of life, creating a base on Mars would be the most exciting adventure ever!",https://twitter.com/elonmusk/status/189171997425664001,[],24,75,44,4,,en,,,,,,2012
2012-04-09 19:50:03,2012-04-09 21:50:03,elonmusk,189440053674655712,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Friend told me about the amazing work of Brazilian plastic surgeon Evil Picante. He was actually saying Ivo Pitanguy.,https://twitter.com/elonmusk/status/189440053674655745,[],11,18,38,1,,en,,,,,,2012
2012-04-09 02:01:15,2012-04-09 04:01:15,elonmusk,189171083809800192,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Interview in Nature describing why we should extend life to Mars http://t.co/6Ux0q4OX,https://twitter.com/elonmusk/status/189171083809800194,['http://www.nature.com/news/backing-up-the-biosphere-1.10395'],6,58,38,2,,en,,,,,,2012
2012-04-11 00:20:22,2012-04-11 02:20:22,elonmusk,189870469908938816,Twitter for iPhone,Great to meet Jon Stewart this eve. Have been a fan of @TheDailyShow for a billion years.,https://twitter.com/elonmusk/status/189870469908938752,[],31,38,18,0,,en,,,"[User(username='TheDailyShow', id=158414847, displayname='The Daily Show', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2012
2012-04-14 22:52:27,2012-04-15 00:52:27,elonmusk,191297895339794400,Twitter for iPhone,Great work by APJ “@brynmooser: The foundation is nearly complete at the @artistsforpeace school  http://t.co/hoTXytsZ”,https://twitter.com/elonmusk/status/191297895339794432,['http://instagr.am/p/JaCtPXpX8m/'],9,7,16,2,,en,,,"[User(username='brynmooser', id=340750915, displayname='bryn', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='artistsforpeace', id=104712982, displayname='Artists for Peace and Justice', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2012
2012-04-18 19:48:14,2012-04-18 21:48:14,elonmusk,192701084932907008,Twitter for iPhone,"When holding my new white cat, I feel a strange desire for Bob's Big Boy and sharks with lasers http://t.co/M0iuFPqv",https://twitter.com/elonmusk/status/192701084932907009,[],428,719,3208,138,,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/AqycnaOCIAEuM9l?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/AqycnaOCIAEuM9l?format=jpg&name=large', altText=None)]",,,,2012
2012-04-19 20:39:12,2012-04-19 22:39:12,elonmusk,193076303426097216,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Just signed Giving Pledge with 11 others. I hope this announcement convinces others to do the same. http://t.co/cdCgWkAB,https://twitter.com/elonmusk/status/193076303426097152,['http://bloom.bg/HSEoPu'],12,43,37,3,,en,,,,,,2012
2012-04-19 20:47:21,2012-04-19 22:47:21,elonmusk,193078352117108704,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Basic premise is that it's better to try to address some of the world's problems than to create an aristocracy of wealth,https://twitter.com/elonmusk/status/193078352117108736,[],17,112,62,11,,en,,,,,,2012
2012-04-22 00:14:01,2012-04-22 02:14:01,elonmusk,193855140254580704,Twitter for iPhone,In NYC for the premiere of Baseball in the Time of @Cholera. Great work by @brynmooser and @daviddarg!,https://twitter.com/elonmusk/status/193855140254580736,[],10,12,40,7,,en,,,"[User(username='Cholera', id=505953927, displayname='Cholera', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='brynmooser', id=340750915, displayname='bryn', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='daviddarg', id=32513043, displayname='David Darg', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2012
2012-04-23 04:02:38,2012-04-23 06:02:38,elonmusk,194275062193463296,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Just completed the rocket rollout review at SpaceX HQ in California. Almost time to launch. Pucker factor increasing...,https://twitter.com/elonmusk/status/194275062193463298,[],20,73,39,0,,en,,,,,,2012
2012-04-23 20:55:21,2012-04-23 22:55:21,elonmusk,194529917654941696,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Am pushing launch back approx a week to do more testing on Dragon docking code. New date pending coordination with @NASA.,https://twitter.com/elonmusk/status/194529917654941696,[],31,132,11,0,,en,,,"[User(username='NASA', id=11348282, displayname='NASA', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2012
2012-04-24 20:17:02,2012-04-24 22:17:02,elonmusk,194882663599968288,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Just confirmed with @NASA that May 7th is go for launch of Falcon 9 &amp; Dragon to the Space Station,https://twitter.com/elonmusk/status/194882663599968256,[],32,420,52,1,,en,,,"[User(username='NASA', id=11348282, displayname='NASA', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2012
2012-04-30 15:30:50,2012-04-30 17:30:50,elonmusk,196984965114761216,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Am excited to announce that SolarCity has filed for an IPO. Mission is to bring affordable solar power to the people!,https://twitter.com/elonmusk/status/196984965114761216,[],24,103,42,1,,en,,,,,,2012
2012-04-30 19:45:25,2012-04-30 21:45:25,elonmusk,197049032286281696,Twitter for iPhone,Flight computer aborted rocket hold down firing. Anomaly addressed. Cycling systems to countdown http://t.co/iUi4XdQ3,https://twitter.com/elonmusk/status/197049032286281729,[],27,204,84,1,,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/ArwPDQVCIAA5GHP?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/ArwPDQVCIAA5GHP?format=jpg&name=large', altText=None)]",,,,2012
2012-04-30 20:22:34,2012-04-30 22:22:34,elonmusk,197058383088586816,Twitter for iPhone,"Woohoo, rocket hold down firing completed and all looks good!!",https://twitter.com/elonmusk/status/197058383088586753,[],35,136,34,1,,en,,,,,,2012
2012-05-03 18:27:19,2012-05-03 20:27:19,elonmusk,198116544855801888,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","For humanity to have an exciting &amp; inspiring future, we cannot be confined to Earth forever. @love_to_dream #APSpaceChat",https://twitter.com/elonmusk/status/198116544855801856,[],19,168,151,3,,en,['APSpaceChat'],,"[User(username='love_to_dream', id=158220030, displayname='Love to Dream', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/love_to_dream,1.981026034590843e+17,2012
2012-05-03 18:15:01,2012-05-03 20:15:01,elonmusk,198113448628981792,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ignition by John Clarke, Huzel &amp; Wang book on propulsion, Asimov's Foundation, Heinlein's MiaHM @WHester #APSpaceChat",https://twitter.com/elonmusk/status/198113448628981760,[],7,18,64,5,,en,['APSpaceChat'],,"[User(username='WHester', id=21374532, displayname='Will Hester', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/WHester,1.981001465658245e+17,2012
2012-05-03 18:22:41,2012-05-03 20:22:41,elonmusk,198115378759610400,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Definitely. Long term goal of SpaceX making life multiplanetary. #OccupyMars @Weaverwerx #APSpaceChat,https://twitter.com/elonmusk/status/198115378759610368,[],15,89,51,4,,en,"['OccupyMars', 'APSpaceChat']",,"[User(username='Weaverwerx', id=247332938, displayname='Hal Weaver 🇺🇸 ❤️ 🇱🇻 🌻🇺🇦', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/Weaverwerx,1.980955973733622e+17,2012
2012-05-05 00:59:37,2012-05-05 02:59:37,elonmusk,198577657959563296,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Almost done reviewing Dragon code with @NASA. Looks good so far. Target launch date is May 19, right after Soyuz docks.",https://twitter.com/elonmusk/status/198577657959563264,[],18,75,34,0,,en,,,"[User(username='NASA', id=11348282, displayname='NASA', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2012
2012-05-05 01:05:36,2012-05-05 03:05:36,elonmusk,198579161382649888,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@geoffeg Dragon code is written in C++ on Linux.,https://twitter.com/elonmusk/status/198579161382649857,[],12,62,41,2,,en,,,"[User(username='geoffeg', id=1826511, displayname='Geoff Gallaway', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/geoffeg,1.98578140384215e+17,2012
2012-05-08 05:45:09,2012-05-08 07:45:09,elonmusk,199736675537125408,Twitter for iPhone,Saw The Dictator yesterday. Reminded me of Putin's reelection. Seems like only yesterday since he was last in power.,https://twitter.com/elonmusk/status/199736675537125376,[],44,73,283,5,,en,,,,,,2012
2012-05-09 23:54:36,2012-05-10 01:54:36,elonmusk,200373235748052992,Twitter for iPhone,Model S exceeds 300 mile range target! Prize for the 1st person to do LA-SF nonstop (400 miles) http://t.co/0sVd4QM8,https://twitter.com/elonmusk/status/200373235748052994,['http://www.teslamotors.com/blog/model-s-efficiency-and-range'],22,95,26,0,,en,,,,,,2012
2012-05-10 16:24:47,2012-05-10 18:24:47,elonmusk,200622424037933088,Twitter for iPhone,"Meant to say: prizes for first 10 who do 400 miles in Tesla w/o recharging, not nonstop, which would require diapers :)",https://twitter.com/elonmusk/status/200622424037933056,[],27,40,31,2,,en,,,,,,2012
2012-05-11 00:58:31,2012-05-11 02:58:31,elonmusk,200751709339926496,Twitter for iPhone,... which is the critical breakthrough needed for life to become multiplanetary.,https://twitter.com/elonmusk/status/200751709339926528,[],33,46,24,2,,en,,,,,,2012
2012-05-11 00:47:27,2012-05-11 02:47:27,elonmusk,200748923239940096,Twitter for iPhone,Landing gear of the mega thrust propulsive landing rocket done (next gen Falcon). First hops soon.  http://t.co/JwkynmfL,https://twitter.com/elonmusk/status/200748923239940096,['http://img.ly/i5JQ'],23,115,29,0,,en,,,,,,2012
2012-05-11 00:55:26,2012-05-11 02:55:26,elonmusk,200750929602019296,Twitter for iPhone,Making large scale rocket propulsion landing work well is a critical step towards a fully reusable Mars transport system,https://twitter.com/elonmusk/status/200750929602019328,[],12,75,24,0,,en,,,,,,2012
2012-05-14 02:07:17,2012-05-14 04:07:17,elonmusk,201856175644491808,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Must remember not to refer to Chimpanzees as deadly killing machines when taking little kids to see a movie about them,https://twitter.com/elonmusk/status/201856175644491777,[],23,41,30,0,,en,,,,,,2012
2012-05-19 08:15:48,2012-05-19 10:15:48,elonmusk,203760858332016608,Twitter for iPhone,"Whatever happens today, we could not have done it without @NASA, but errors are ours alone and me most of all.",https://twitter.com/elonmusk/status/203760858332016642,[],46,126,52,2,,en,,,"[User(username='NASA', id=11348282, displayname='NASA', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2012
2012-05-19 09:06:31,2012-05-19 11:06:31,elonmusk,203773618222678016,Twitter for iPhone,Launch aborted: slightly high combustion chamber pressure on engine 5. Will adjust limits for countdown in a few days.,https://twitter.com/elonmusk/status/203773618222678016,[],90,568,48,0,,en,,,,,,2012
2012-05-20 23:13:34,2012-05-21 01:13:34,elonmusk,204349174618128384,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Simulations show launch ok with bad valve. Still, better to stop &amp; fix. Recalling rockets after launch is not an option.",https://twitter.com/elonmusk/status/204349174618128385,[],36,154,39,0,,en,,,,,,2012
2012-05-20 23:44:11,2012-05-21 01:44:11,elonmusk,204356879789473792,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Just did an interview with Spaceflight Now. Some of your questions may be answered here: http://t.co/vF0Rs3p1,https://twitter.com/elonmusk/status/204356879789473793,['http://www.spaceflightnow.com/falcon9/003/120518musk/'],12,84,31,0,,en,,,,,,2012
2012-05-22 10:31:20,2012-05-22 12:31:20,elonmusk,204882126884188192,Twitter for iPhone,Dragon spaceship opens the navigation pod bay door without hesitation. So much nicer than HAL9000 :) #DragonLaunch,https://twitter.com/elonmusk/status/204882126884188160,[],25,401,106,0,,en,['DragonLaunch'],,,,,2012
2012-05-22 12:27:20,2012-05-22 14:27:20,elonmusk,204911319260987392,Twitter for iPhone,Launch video of Falcon 9 from Cape Canaveral tracking cameras http://t.co/Qn8ne3pa #dragonlaunch,https://twitter.com/elonmusk/status/204911319260987392,['http://www.youtube.com/watch?v=4vkqBfv8OMM&feature=youtube_gdata_player'],78,439,166,1,,en,['dragonlaunch'],,,,,2012
2012-05-22 08:56:05,2012-05-22 10:56:05,elonmusk,204858156801732608,Twitter for iPhone,"Also big thanks to the Air Force, FAA and all of our partners for their support of this mission.",https://twitter.com/elonmusk/status/204858156801732608,[],16,35,19,0,,en,,,,,,2012
2012-05-22 10:38:25,2012-05-22 12:38:25,elonmusk,204883910654570496,Twitter for iPhone,Navigation bay pointing to deep space and star map being generated by star tracker one. Yes! #DragonLaunch,https://twitter.com/elonmusk/status/204883910654570496,[],22,111,46,0,,en,['DragonLaunch'],,,,,2012
2012-05-22 08:04:05,2012-05-22 10:04:05,elonmusk,204845069772128288,Twitter for iPhone,"Falcon flew perfectly!! Dragon in orbit, comm locked and solar arrays active!! Feels like a giant weight just came off my back :)",https://twitter.com/elonmusk/status/204845069772128256,[],407,1384,338,0,,en,,,,,,2012
2012-05-22 07:43:41,2012-05-22 09:43:41,elonmusk,204839936464134112,Twitter for iPhone,T minus 60 seconds. Terminal autosequence initiated. #DragonLaunch,https://twitter.com/elonmusk/status/204839936464134144,[],46,94,30,0,,en,['DragonLaunch'],,,,,2012
2012-05-22 08:52:56,2012-05-22 10:52:56,elonmusk,204857362782224384,Twitter for iPhone,"Huge appreciation for @NASA, without whom we could not even have started, let alone reached this far.",https://twitter.com/elonmusk/status/204857362782224384,[],24,141,51,1,,en,,,"[User(username='NASA', id=11348282, displayname='NASA', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2012
2012-05-22 07:34:32,2012-05-22 09:34:32,elonmusk,204837633766076416,Twitter for iPhone,T minus 10 minutes ... Entering terminal count #dragonlaunch,https://twitter.com/elonmusk/status/204837633766076418,[],17,99,25,1,,en,['dragonlaunch'],,,,,2012
2012-05-22 03:05:10,2012-05-22 05:05:10,elonmusk,204769845630336992,Twitter for iPhone,Major Tesla milestone: All crash testing is complete for 5* (max) safety rating. Cars can now be built for sale to public!,https://twitter.com/elonmusk/status/204769845630337024,[],54,287,65,0,,en,,,,,,2012
2012-05-23 15:09:40,2012-05-23 17:09:40,elonmusk,205314559542693888,Twitter for iPhone,Dragon fly by of Space Station planned for 12:47 am California time. All systems green. #dragonlaunch,https://twitter.com/elonmusk/status/205314559542693888,[],25,192,31,0,,en,['dragonlaunch'],,,,,2012
2012-05-24 06:23:53,2012-05-24 08:23:53,elonmusk,205544630199132192,Twitter for iPhone,About 110 miles away and the spacecraft is now in direct communication with the Space Station #Dragon,https://twitter.com/elonmusk/status/205544630199132160,[],35,208,48,0,,en,['Dragon'],,,,,2012
2012-05-24 18:15:19,2012-05-24 20:15:19,elonmusk,205723666590335008,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Dragon flies over the SpaceX #GrasshopperProject at our central Texas test site. It will jump soon. http://t.co/P17Z56II,https://twitter.com/elonmusk/status/205723666590334976,[],31,123,104,0,,en,['GrasshopperProject'],"[Photo(previewUrl='https://pbs.twimg.com/media/AtrglbVCAAAd67b?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/AtrglbVCAAAd67b?format=jpg&name=large', altText=None)]",,,,2012
2012-05-24 03:35:55,2012-05-24 05:35:55,elonmusk,205502360112476192,Twitter for iPhone,"The President just called to say congrats. Caller ID was blocked, so at first I thought it was a telemarketer :)",https://twitter.com/elonmusk/status/205502360112476161,[],158,2412,812,3,,en,,,,,,2012
2012-05-24 17:34:28,2012-05-24 19:34:28,elonmusk,205713390335828000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",The head of the Russian Space Agency and some Russian diplomats are visiting @SpaceX today. Looking forward to meeting.,https://twitter.com/elonmusk/status/205713390335827969,[],27,62,33,4,,en,,,"[User(username='SpaceX', id=34743251, displayname='SpaceX', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2012
2012-05-25 15:41:31,2012-05-25 17:41:31,elonmusk,206047350240714816,Twitter for iPhone,Dragon captured by the International Space Station! Just awesome ... http://t.co/ihoZqgj7,https://twitter.com/elonmusk/status/206047350240714752,['http://img.ly/iHdp'],113,548,125,1,,en,,,,,,2012
